2.41881 0.502002
2.43549 0.509531
2.45217 0.506036
2.46885 0.492787
2.48554 0.508394
2.50222 0.517547
2.5189 0.506735
2.53558 0.499859
2.55226 0.531687
2.56894 0.525021
2.58562 0.52793
2.6023 0.529394
2.61899 0.546142
2.63567 0.538674
2.65235 0.521551
2.66903 0.536382
2.68571 0.517457
2.70239 0.502935
2.71908 0.526737
2.73576 0.519993
2.75244 0.523162
2.76912 0.533094
2.7858 0.512499
2.80248 0.542377
2.81916 0.545067
2.83584 0.50841
2.85253 0.539246
2.86921 0.504563
2.88589 0.497983
2.90257 0.529544
2.91925 0.516057
2.93593 0.554061
2.95262 0.512317
2.9693 0.519494
2.98598 0.518962
3.00266 0.529731
3.01934 0.523051
3.03602 0.523511
3.0527 0.511362
3.06939 0.519363
3.08607 0.514814
3.10275 0.536394
3.11943 0.501395
3.13611 0.530775
3.15279 0.496155
3.16947 0.518874
3.18616 0.528112
3.20284 0.498868
3.21952 0.513574
3.2362 0.527458
3.25288 0.513691
3.26956 0.543052
3.28624 0.522971
3.30293 0.486909
3.31961 0.531104
3.33629 0.525556
3.35297 0.482526
3.36965 0.532014
3.38633 0.505858
3.40301 0.5122
3.4197 0.497728
3.43638 0.496884
3.45306 0.484675
3.46974 0.470723
3.48642 0.512638
3.5031 0.514648
3.51979 0.507894
3.53647 0.479626
3.55315 0.501155
3.56983 0.478269
3.58651 0.49204
3.60319 0.498538
3.61987 0.493383
3.63655 0.479475
3.65324 0.507874
3.66992 0.506961
3.6866 0.514516
3.70328 0.470349
3.71996 0.477519
3.73664 0.512919
3.75332 0.462396
3.77001 0.496303
3.78669 0.492118
3.80337 0.484933
3.82005 0.489407
3.83673 0.512281
3.85341 0.497114
3.8701 0.495248
3.88678 0.473212
3.90346 0.481156
3.92014 0.43845
3.93682 0.465886
3.9535 0.472693
3.97018 0.47147
3.98686 0.46384
4.00355 0.4693
4.02023 0.439033
4.03691 0.454808
4.05359 0.417575
4.07027 0.459804
4.08695 0.450586
4.10363 0.435571
4.12032 0.411479
4.137 0.43448
4.15368 0.404165
4.17036 0.446233
4.18704 0.423725
4.20372 0.451421
4.22041 0.450282
4.23709 0.456397
4.25377 0.418476
4.27045 0.403171
4.28713 0.389241
4.30381 0.386635
4.32049 0.395186
4.33718 0.408392
4.35386 0.390604
4.37054 0.381912
4.38722 0.388147
4.4039 0.372767
4.42058 0.391995
4.43726 0.39203
4.45395 0.382571
4.47063 0.36655
4.48731 0.379837
4.50399 0.379251
4.52067 0.370463
4.53735 0.375453
4.55403 0.388452
4.57072 0.365099
4.5874 0.378235
4.60408 0.34725
4.62076 0.361264
4.63744 0.345548
4.65412 0.362701
4.6708 0.352763
4.68749 0.323196
4.70417 0.338249
4.72085 0.335412
4.73753 0.318496
4.75421 0.33116
4.77089 0.331386
4.78757 0.299803
4.80426 0.318841
4.82094 0.309491
4.83762 0.343922
4.8543 0.320886
4.87098 0.312321
4.88766 0.30394
4.90435 0.27931
4.92103 0.290894
4.93771 0.282001
4.95439 0.29524
4.97107 0.270684
4.98775 0.29084
5.00443 0.287791
5.02111 0.285656
5.0378 0.261355
5.05448 0.260848
5.07116 0.259767
5.08784 0.264181
5.10452 0.249392
5.1212 0.23768
5.13788 0.249006
5.15457 0.247991
5.17125 0.239215
5.18793 0.230949
5.20461 0.219534
5.22129 0.2412
5.23797 0.215599
5.25465 0.2215
5.27134 0.204295
5.28802 0.207574
5.3047 0.213578
5.32138 0.174818
5.33806 0.208934
5.35474 0.186497
5.37143 0.181778
5.38811 0.167807
5.40479 0.178566
5.42147 0.170444
5.43815 0.145413
5.45483 0.165284
5.47151 0.146576
5.4882 0.166191
5.50488 0.15278
5.52156 0.134022
5.53824 0.14518
5.55492 0.121943
5.5716 0.148192
5.58828 0.154458
5.60496 0.132142
5.62165 0.127974
5.63833 0.140695
5.65501 0.137326
5.67169 0.114358
5.68837 0.11968
5.70505 0.125175
5.72173 0.0859915
5.73842 0.112172
5.7551 0.0953459
5.77178 0.101205
5.78846 0.0851691
5.80514 0.0978095
5.82182 0.0879165
5.8385 0.106091
5.85519 0.099024
5.87187 0.116606
5.88855 0.073577
5.90523 0.0714887
5.92191 0.0683213
5.93859 0.0961858
5.95528 0.0868026
5.97196 0.0776125
5.98864 0.0688263
6.00532 0.0882445
6.022 0.0799681
6.03868 0.0491475
6.05536 0.0479136
6.07205 0.046787
6.08873 0.0593786
6.10541 0.0572389
6.12209 0.0320586
6.13877 0.0251685
6.15545 -0.00598077
6.17213 0.0354316
6.18882 0.0270662
6.2055 0.0410938
6.22218 0.0112751
6.23886 0.0305208
6.25554 0.0351016
6.27222 0.0286281
6.2889 0.0035712
6.30559 0.0255514
6.32227 0.00120965
6.33895 -0.0214036
6.35563 0.0214426
6.37231 -0.00147133
6.38899 -0.00828444
6.40567 -0.0311161
6.42236 -0.0182557
6.43904 -0.0114324
6.45572 -0.00456565
6.4724 0.00746542
6.48908 -0.0298186
6.50576 -0.00829693
6.52245 -0.0164189
6.53913 -0.00999384
6.55581 -0.037451
6.57249 -0.0674297
6.58917 -0.0546292
6.60585 -0.0404788
6.62253 -0.0628579
6.63922 -0.0559257
6.6559 -0.0494214
6.67258 -0.0490245
6.68926 -0.0209842
6.70594 -0.0562298
6.72262 -0.0641406
6.7393 -0.0484858
6.75598 -0.0547449
6.77267 -0.047847
6.78935 -0.0576015
6.80603 -0.0266977
6.82271 -0.0417749
6.83939 -0.0341223
6.85607 -0.0628993
6.87275 -0.0902551
6.88944 -0.0626891
6.90612 -0.0458005
6.9228 -0.0456088
6.93948 -0.058883
6.95616 -0.0512026
6.97284 -0.0719467
6.98953 -0.0635749
7.00621 -0.0508663
7.02289 -0.0779801
7.03957 -0.0608859
7.05625 -0.0739326
7.07293 -0.0802999
7.08961 -0.0503568
7.1063 -0.0700027
7.12298 -0.0690269
7.13966 -0.0600888
7.15634 -0.0741875
7.17302 -0.0500624
7.1897 -0.0565928
7.20638 -0.0687779
7.22307 -0.0374372
7.23975 -0.0586097
7.25643 -0.025575
7.27311 -0.0593122
7.28979 -0.0643607
7.30647 -0.0479398
7.32315 -0.0468286
7.33983 -0.0138667
7.35652 -0.0339031
7.3732 -0.0313574
7.38988 -0.0491885
7.40656 -0.0480762
7.42324 -0.0451993
7.43992 -0.0295975
7.4566 -0.0394099
7.47329 -0.0281157
7.48997 -0.0402644
7.50665 -0.0360451
7.52333 -0.0110173
7.54001 -0.0429101
7.55669 -0.026523
7.57338 -0.0169751
7.59006 -0.0399259
7.60674 -0.0421546
7.62342 -0.00540027
7.6401 -0.0194327
7.65678 -0.0245805
7.67346 -0.0140938
7.69015 -0.0234411
7.70683 0.00595769
7.72351 -0.0208962
7.74019 0.00577733
7.75687 -0.0214007
7.77355 0.00405079
7.79023 -0.00345819
7.80692 -0.0043463
7.8236 0.0128166
7.84028 0.0070617
7.85696 0.0313392
7.87364 0.0232304
7.89032 0.0369654
7.907 0.0276751
7.92369 0.0384507
7.94037 0.0518922
7.95705 0.0512109
7.97373 0.0478368
7.99041 0.0628915
8.00709 0.0977447
8.02378 0.0915281
8.04046 0.104782
8.05714 0.076936
8.07382 0.110753
8.0905 0.0971317
8.10718 0.124854
8.12386 0.10319
8.14054 0.108791
8.15723 0.122487
8.17391 0.13947
8.19059 0.147089
8.20727 0.161825
8.22395 0.13877
8.24063 0.176124
8.25732 0.184247
8.274 0.20464
8.29068 0.180635
8.30736 0.208321
8.32404 0.202079
8.34072 0.225671
8.3574 0.205356
8.37408 0.236536
8.39077 0.222851
8.40745 0.240972
8.42413 0.27157
8.44081 0.259745
8.45749 0.260998
8.47417 0.28554
8.49085 0.28766
8.50754 0.321611
8.52422 0.314884
8.5409 0.311027
8.55758 0.333948
8.57426 0.331304
8.59094 0.356422
8.60763 0.381698
8.62431 0.412819
8.64099 0.403273
8.65767 0.442615
8.67435 0.483282
8.69103 0.508552
8.70771 0.54008
8.72439 0.610844
8.74108 0.629701
8.75776 0.692216
8.77444 0.753937
8.79112 0.804021
8.8078 0.859093
8.82448 0.943403
8.84117 1.0426
8.85785 1.14179
8.87453 1.24086
8.89121 1.35507
8.90789 1.48274
8.92457 1.61234
8.94125 1.79026
8.95794 1.97888
8.97462 2.12945
8.9913 2.34577
9.00798 2.55373
9.02466 2.80605
9.04134 3.05299
9.05802 3.32624
9.0747 3.70923
9.09139 3.99237
9.10807 4.41156
9.12475 4.7629
9.14143 5.22365
9.15811 5.7297
9.17479 6.24693
9.19148 6.79077
9.20816 7.40503
9.22484 8.02891
9.24152 8.79427
9.2582 9.4635
9.27488 10.3275
9.29156 11.0872
9.30825 12.1103
9.32493 12.9398
9.34161 14.0188
9.35829 15.0016
9.37497 16.1638
9.39165 17.1763
9.40833 18.5084
9.42502 19.6798
9.4417 21.0239
9.45838 22.1843
9.47506 23.5653
9.49174 25.0077
9.50842 26.4062
9.5251 27.7294
9.54179 29.0644
9.55847 30.3887
9.57515 31.967
9.59183 33.2234
9.60851 34.5845
9.62519 35.68
9.64188 36.8967
9.65856 38.169
9.67524 39.2438
9.69192 40.1403
9.7086 40.923
9.72528 41.6437
9.74196 42.3517
9.75864 42.8663
9.77533 43.2179
9.79201 43.2769
9.80869 43.3604
9.82537 43.3567
9.84205 43.1492
9.85873 42.7364
9.87542 42.1825
9.8921 41.5666
9.90878 40.7761
9.92546 39.9649
9.94214 38.9227
9.95882 37.9066
9.9755 36.7558
9.99218 35.527
10.0089 34.2891
10.0256 33.0315
10.0422 31.7472
10.0589 30.5343
10.0756 29.0857
10.0923 27.8917
10.109 26.5807
10.1256 25.4835
10.1423 24.2498
10.159 22.9931
10.1757 21.8342
10.1924 20.823
10.209 19.7385
10.2257 18.8014
10.2424 17.7252
10.2591 16.8665
10.2758 15.9591
10.2925 15.2307
10.3091 14.431
10.3258 13.6041
10.3425 12.8891
10.3592 12.2685
10.3759 11.6562
10.3925 11.1033
10.4092 10.4451
10.4259 9.97071
10.4426 9.45081
10.4593 9.01894
10.4759 8.59654
10.4926 8.1151
10.5093 7.71297
10.526 7.3771
10.5427 7.05487
10.5594 6.76605
10.576 6.38614
10.5927 6.09105
10.6094 5.80302
10.6261 5.57476
10.6428 5.32626
10.6594 5.06897
10.6761 4.82263
10.6928 4.63872
10.7095 4.43507
10.7262 4.27493
10.7429 4.07523
10.7595 3.90716
10.7762 3.76814
10.7929 3.61258
10.8096 3.47961
10.8263 3.31727
10.8429 3.21105
10.8596 3.09916
10.8763 3.02113
10.893 2.9018
10.9097 2.80414
10.9263 2.70972
10.943 2.63161
10.9597 2.54062
10.9764 2.4764
10.9931 2.38407
11.0098 2.31092
11.0264 2.27427
11.0431 2.21629
11.0598 2.17824
11.0765 2.14358
11.0932 2.0906
11.1098 2.05375
11.1265 2.03011
11.1432 2.05045
11.1599 2.01884
11.1766 2.03277
11.1933 2.0278
11.2099 2.03053
11.2266 2.01154
11.2433 1.98735
11.26 2.01976
11.2767 1.98658
11.2933 2.0078
11.31 1.98001
11.3267 2.00201
11.3434 2.0409
11.3601 2.04061
11.3767 2.10483
11.3934 2.14105
11.4101 2.19615
11.4268 2.26091
11.4435 2.33248
11.4602 2.37379
11.4768 2.49375
11.4935 2.54993
11.5102 2.63369
11.5269 2.63001
11.5436 2.60905
11.5602 2.59017
11.5769 2.51145
11.5936 2.41783
11.6103 2.27114
11.627 2.09668
11.6436 1.88523
11.6603 1.66512
11.677 1.40128
11.6937 1.18312
11.7104 0.953377
11.7271 0.761799
11.7437 0.539921
11.7604 0.3972
11.7771 0.248271
11.7938 0.156675
11.8105 0.10878
11.8271 0.0445466
11.8438 0.0175079
11.8605 0.0117957
11.8772 0.0292235
11.8939 0.0520708
11.9106 0.0385072
11.9272 0.0853122
11.9439 0.110325
11.9606 0.141671
11.9773 0.166749
11.994 0.199185
12.0106 0.233136
12.0273 0.209454
12.044 0.257417
12.0607 0.264816
12.0774 0.292676
12.094 0.293193
12.1107 0.286225
12.1274 0.30302
12.1441 0.319737
12.1608 0.275207
12.1775 0.265919
12.1941 0.252855
12.2108 0.26237
12.2275 0.257406
12.2442 0.276342
12.2609 0.252058
12.2775 0.215741
12.2942 0.232634
12.3109 0.249238
12.3276 0.25562
12.3443 0.246846
12.361 0.247217
12.3776 0.226465
12.3943 0.25327
12.411 0.221391
12.4277 0.254385
12.4444 0.240464
12.461 0.241502
12.4777 0.285521
12.4944 0.25065
12.5111 0.28291
12.5278 0.271902
12.5444 0.264144
12.5611 0.269543
12.5778 0.296635
12.5945 0.281691
12.6112 0.282173
12.6279 0.30982
12.6445 0.318924
12.6612 0.327795
12.6779 0.351123
12.6946 0.359581
12.7113 0.388647
12.7279 0.392322
12.7446 0.408838
12.7613 0.439755
12.778 0.441804
12.7947 0.442284
12.8113 0.474808
12.828 0.467155
12.8447 0.469286
12.8614 0.520162
12.8781 0.497422
12.8948 0.52697
12.9114 0.475724
12.9281 0.525175
12.9448 0.564384
12.9615 0.556352
12.9782 0.58021
12.9948 0.575963
13.0115 0.5925
13.0282 0.585049
13.0449 0.607799
13.0616 0.607732
13.0783 0.589508
13.0949 0.600208
13.1116 0.594794
13.1283 0.580953
13.145 0.595304
13.1617 0.59428
13.1783 0.549157
13.195 0.559116
13.2117 0.566813
13.2284 0.517334
13.2451 0.519334
13.2617 0.510428
13.2784 0.536905
13.2951 0.491312
13.3118 0.487169
13.3285 0.449963
13.3452 0.431226
13.3618 0.431619
13.3785 0.435115
13.3952 0.414612
13.4119 0.387298
13.4286 0.360682
13.4452 0.366952
13.4619 0.347267
13.4786 0.312414
13.4953 0.298111
13.512 0.307337
13.5287 0.263801
13.5453 0.251191
13.562 0.252085
13.5787 0.211835
13.5954 0.214267
13.6121 0.217433
13.6287 0.184428
13.6454 0.154154
13.6621 0.165726
13.6788 0.147059
13.6955 0.12375
13.7121 0.138185
13.7288 0.137312
13.7455 0.0852357
13.7622 0.0912591
13.7789 0.0865167
13.7956 0.0700125
13.8122 0.0579069
13.8289 0.0286713
13.8456 0.038946
13.8623 0.0268348
13.879 0.0568119
13.8956 0.0168513
13.9123 -0.0177731
13.929 -0.0293993
13.9457 -0.0116189
13.9624 -0.0277502
13.9791 -0.0326791
13.9957 -0.0702817
14.0124 -0.065414
14.0291 -0.0676419
14.0458 -0.0854123
14.0625 -0.0925693
14.0791 -0.10806
14.0958 -0.10769
14.1125 -0.115606
14.1292 -0.0887231
14.1459 -0.080498
14.1625 -0.102706
14.1792 -0.102234
14.1959 -0.137927
14.2126 -0.110012
14.2293 -0.120674
14.246 -0.12064
14.2626 -0.0833943
14.2793 -0.108555
14.296 -0.108347
14.3127 -0.120076
14.3294 -0.126819
14.346 -0.100841
14.3627 -0.120579
14.3794 -0.0981861
14.3961 -0.0940323
14.4128 -0.0904719
14.4294 -0.101801
14.4461 -0.111685
14.4628 -0.0868806
14.4795 -0.0837435
14.4962 -0.0812372
14.5129 -0.0763926
14.5295 -0.0802032
14.5462 -0.048035
14.5629 -0.0505241
14.5796 -0.0672064
14.5963 -0.0552479
14.6129 -0.0149718
14.6296 -0.0476896
14.6463 -0.0272246
14.663 -0.0152228
14.6797 -0.0254601
14.6964 -0.0273626
14.713 -0.00798614
14.7297 -0.00976375
14.7464 -0.0199275
14.7631 0.000499686
14.7798 -0.0257682
14.7964 -0.0190572
14.8131 0.00631685
14.8298 -0.00265217
14.8465 0.0167429
14.8632 0.0205199
14.8798 0.0116558
14.8965 0.0311848
14.9132 0.0151208
14.9299 0.0342479
14.9466 0.06155
14.9633 0.0160242
14.9799 0.0345885
14.9966 0.0461998
15.0133 0.0579022
15.03 0.0486198
15.0467 0.0662665
15.0633 0.0568664
15.08 0.0693161
15.0967 0.0736843
15.1134 0.0561776
15.1301 0.0676801
15.1468 0.0928958
15.1634 0.0615188
15.1801 0.088193
15.1968 0.0910847
15.2135 0.0940733
15.2302 0.0904652
15.2468 0.109334
15.2635 0.0955049
15.2802 0.0846407
15.2969 0.108196
15.3136 0.089936
15.3302 0.0937659
15.3469 0.10925
15.3636 0.0978527
15.3803 0.0993966
15.397 0.100295
15.4137 0.101963
15.4303 0.0908326
15.447 0.0920069
15.4637 0.09179
15.4804 0.115155
15.4971 0.0867563
15.5137 0.0945165
15.5304 0.0672594
15.5471 0.0890887
15.5638 0.0969972
15.5805 0.0616987
15.5971 0.0965067
15.6138 0.0958146
15.6305 0.082266
15.6472 0.0749043
15.6639 0.0973329
15.6806 0.103165
15.6972 0.097285
15.7139 0.0963554
15.7306 0.0729901
15.7473 0.0877224
15.764 0.0650158
15.7806 0.0790635
15.7973 0.0947096
15.814 0.0261473
15.8307 0.0480899
15.8474 0.067231
15.8641 0.037924
15.8807 0.0449918
15.8974 0.0501991
15.9141 0.0482986
15.9308 0.055314
15.9475 0.0387386
15.9641 0.0512359
15.9808 0.0209994
15.9975 0.0352118
16.0142 0.040188
16.0309 0.0524008
16.0476 0.0380736
16.0642 0.02079
16.0809 0.0363733
16.0976 0.053617
16.1143 0.0379938
16.131 0.0227988
16.1476 0.0335746
16.1643 0.0189446
16.181 -0.00508752
16.1977 0.00207153
16.2144 -0.0146547
16.231 -0.00120367
16.2477 0.00431983
16.2644 0.00625839
